layer,site,format,corpus,m,k,n,input_hash_ds4_64,candidate_dispatches,grid_y,bit_diffs,first_index,first_ref_bits,first_got_bits,max_abs,result
36,6,f16,C5,4,4096,256,a26b1c64640a86bc,1,1,0,-1,00000000,00000000,0,PASS
37,0,f16,C5,2,16384,24,c2918b1dd5f391e9,1,1,0,-1,00000000,00000000,0,PASS
37,0,f16,C5,3,16384,24,f438c3774fc0ca57,1,1,0,-1,00000000,00000000,0,PASS
37,0,f16,C5,4,16384,24,4e8b5abe7d86ffba,1,1,0,-1,00000000,00000000,0,PASS
37,1,q8_0,C5,2,4096,1024,94df1f13eaaaf35c,1,1,0,-1,00000000,00000000,0,PASS
37,1,q8_0,C5,3,4096,1024,9617f92d947c4694,1,1,0,-1,00000000,00000000,0,PASS
37,1,q8_0,C5,4,4096,1024,df58297422db7b7a,1,1,0,-1,00000000,00000000,0,PASS
37,2,q8_0,C5,2,4096,512,94df1f13eaaaf35c,1,1,0,-1,00000000,00000000,0,PASS
37,2,q8_0,C5,3,4096,512,9617f92d947c4694,1,1,0,-1,00000000,00000000,0,PASS
37,2,q8_0,C5,4,4096,512,df58297422db7b7a,1,1,0,-1,00000000,00000000,0,PASS
37,3,q8_0,C5,2,1024,32768,2e68b01ba42701e8,1,1,0,-1,00000000,00000000,0,PASS
37,3,q8_0,C5,3,1024,32768,20ede66f56e2f006,1,1,0,-1,00000000,00000000,0,PASS
37,3,q8_0,C5,4,1024,32768,9074c66248c3a3d7,1,1,0,-1,00000000,00000000,0,PASS
37,4,q8_0,C5,2,8192,4096,aa56c8a6ca90cbce,1,1,0,-1,00000000,00000000,0,PASS
37,4,q8_0,C5,3,8192,4096,128159268d4d765d,1,1,0,-1,00000000,00000000,0,PASS
37,4,q8_0,C5,4,8192,4096,156a4d7356935c07,1,1,0,-1,00000000,00000000,0,PASS
37,5,f16,C5,2,16384,24,df48853dbf8cb535,1,1,0,-1,00000000,00000000,0,PASS
37,5,f16,C5,3,16384,24,065c532d27f8a2c6,1,1,0,-1,00000000,00000000,0,PASS
37,5,f16,C5,4,16384,24,746f62238efdc886,1,1,0,-1,00000000,00000000,0,PASS
37,6,f16,C5,2,4096,256,5ec59c85dc49f2d6,1,1,0,-1,00000000,00000000,0,PASS
37,6,f16,C5,3,4096,256,48c45d3870e1aa86,1,1,0,-1,00000000,00000000,0,PASS
37,6,f16,C5,4,4096,256,c15add5f134cb6d7,1,1,0,-1,00000000,00000000,0,PASS
38,0,f16,C5,2,16384,24,b891d2c7ce3f349f,1,1,0,-1,00000000,00000000,0,PASS
38,0,f16,C5,3,16384,24,a243560570c26964,1,1,0,-1,00000000,00000000,0,PASS
38,0,f16,C5,4,16384,24,baf9cafeb8a66453,1,1,0,-1,00000000,00000000,0,PASS
38,1,q8_0,C5,2,4096,1024,75af34d9b9ae5545,1,1,0,-1,00000000,00000000,0,PASS
38,1,q8_0,C5,3,4096,1024,5e02bf5c7042b3be,1,1,0,-1,00000000,00000000,0,PASS
38,1,q8_0,C5,4,4096,1024,9768630f9946df84,1,1,0,-1,00000000,00000000,0,PASS
38,2,q8_0,C5,2,4096,512,75af34d9b9ae5545,1,1,0,-1,00000000,00000000,0,PASS
38,2,q8_0,C5,3,4096,512,5e02bf5c7042b3be,1,1,0,-1,00000000,00000000,0,PASS
38,2,q8_0,C5,4,4096,512,9768630f9946df84,1,1,0,-1,00000000,00000000,0,PASS
38,3,q8_0,C5,2,1024,32768,ba0e8dcb8a97482d,1,1,0,-1,00000000,00000000,0,PASS
38,3,q8_0,C5,3,1024,32768,c6ccb74ecb4b81a0,1,1,0,-1,00000000,00000000,0,PASS
38,3,q8_0,C5,4,1024,32768,220ad1c5643a4a79,1,1,0,-1,00000000,00000000,0,PASS
38,4,q8_0,C5,2,8192,4096,1a8df268f4db51cb,1,1,0,-1,00000000,00000000,0,PASS
38,4,q8_0,C5,3,8192,4096,d4e5dd09e8d7417d,1,1,0,-1,00000000,00000000,0,PASS
38,4,q8_0,C5,4,8192,4096,b43fb1942f829a30,1,1,0,-1,00000000,00000000,0,PASS
38,5,f16,C5,2,16384,24,e62163e620de4c5f,1,1,0,-1,00000000,00000000,0,PASS
38,5,f16,C5,3,16384,24,0ed93efca8defebf,1,1,0,-1,00000000,00000000,0,PASS
38,5,f16,C5,4,16384,24,607217e9505e24d6,1,1,0,-1,00000000,00000000,0,PASS
38,6,f16,C5,2,4096,256,d441a792c311a075,1,1,0,-1,00000000,00000000,0,PASS
38,6,f16,C5,3,4096,256,187f3a75c7d8e850,1,1,0,-1,00000000,00000000,0,PASS
38,6,f16,C5,4,4096,256,12be98e1de039cac,1,1,0,-1,00000000,00000000,0,PASS
39,0,f16,C5,2,16384,24,aca0921dcc556104,1,1,0,-1,00000000,00000000,0,PASS
39,0,f16,C5,3,16384,24,c8f0503b7dae7b2f,1,1,0,-1,00000000,00000000,0,PASS
39,0,f16,C5,4,16384,24,949127a9e1e8a1d9,1,1,0,-1,00000000,00000000,0,PASS
39,1,q8_0,C5,2,4096,1024,a42faff0e4970c67,1,1,0,-1,00000000,00000000,0,PASS
39,1,q8_0,C5,3,4096,1024,d4d5e59939aac25d,1,1,0,-1,00000000,00000000,0,PASS
39,1,q8_0,C5,4,4096,1024,a9108d4ffd0a09a9,1,1,0,-1,00000000,00000000,0,PASS
39,2,q8_0,C5,2,4096,512,a42faff0e4970c67,1,1,0,-1,00000000,00000000,0,PASS
39,2,q8_0,C5,3,4096,512,d4d5e59939aac25d,1,1,0,-1,00000000,00000000,0,PASS
39,2,q8_0,C5,4,4096,512,a9108d4ffd0a09a9,1,1,0,-1,00000000,00000000,0,PASS
39,3,q8_0,C5,2,1024,32768,ccf4a950c39a3389,1,1,0,-1,00000000,00000000,0,PASS
39,3,q8_0,C5,3,1024,32768,89d42e8b3af0e69a,1,1,0,-1,00000000,00000000,0,PASS
39,3,q8_0,C5,4,1024,32768,8c88d3b1ee4b7fca,1,1,0,-1,00000000,00000000,0,PASS
39,4,q8_0,C5,2,8192,4096,32563e6ece5ba9ef,1,1,0,-1,00000000,00000000,0,PASS
39,4,q8_0,C5,3,8192,4096,7bd15a6ceed1dece,1,1,0,-1,00000000,00000000,0,PASS
39,4,q8_0,C5,4,8192,4096,4e3f2979df47c419,1,1,0,-1,00000000,00000000,0,PASS
39,5,f16,C5,2,16384,24,3500595944bb3f63,1,1,0,-1,00000000,00000000,0,PASS
39,5,f16,C5,3,16384,24,c74167ba61e2e69f,1,1,0,-1,00000000,00000000,0,PASS
39,5,f16,C5,4,16384,24,ff241989f0386992,1,1,0,-1,00000000,00000000,0,PASS
39,6,f16,C5,2,4096,256,d725f7241c45e23d,1,1,0,-1,00000000,00000000,0,PASS
39,6,f16,C5,3,4096,256,f2c74c57e892b72c,1,1,0,-1,00000000,00000000,0,PASS
39,6,f16,C5,4,4096,256,76647b1ab3609d64,1,1,0,-1,00000000,00000000,0,PASS
40,0,f16,C5,2,16384,24,94b32068aa427645,1,1,0,-1,00000000,00000000,0,PASS
40,0,f16,C5,3,16384,24,7226f0aaabf227e0,1,1,0,-1,00000000,00000000,0,PASS
40,0,f16,C5,4,16384,24,0f4fe191b5053715,1,1,0,-1,00000000,00000000,0,PASS
40,1,q8_0,C5,2,4096,1024,7b92a3707b2e87ab,1,1,0,-1,00000000,00000000,0,PASS
40,1,q8_0,C5,3,4096,1024,0c261ac08f3e1fb0,1,1,0,-1,00000000,00000000,0,PASS
40,1,q8_0,C5,4,4096,1024,fdbe4a27beb97ba0,1,1,0,-1,00000000,00000000,0,PASS
40,2,q8_0,C5,2,4096,512,7b92a3707b2e87ab,1,1,0,-1,00000000,00000000,0,PASS
40,2,q8_0,C5,3,4096,512,0c261ac08f3e1fb0,1,1,0,-1,00000000,00000000,0,PASS
40,2,q8_0,C5,4,4096,512,fdbe4a27beb97ba0,1,1,0,-1,00000000,00000000,0,PASS
40,3,q8_0,C5,2,1024,32768,627d646b9ac94955,1,1,0,-1,00000000,00000000,0,PASS
40,3,q8_0,C5,3,1024,32768,c68cd5a1a432ce03,1,1,0,-1,00000000,00000000,0,PASS
40,3,q8_0,C5,4,1024,32768,95e7c0ffd4e98476,1,1,0,-1,00000000,00000000,0,PASS
40,4,q8_0,C5,2,8192,4096,3fff02e04ef5e4d7,1,1,0,-1,00000000,00000000,0,PASS
40,4,q8_0,C5,3,8192,4096,efb7e9d8e667b3ea,1,1,0,-1,00000000,00000000,0,PASS
40,4,q8_0,C5,4,8192,4096,42899625c6a2237b,1,1,0,-1,00000000,00000000,0,PASS
40,5,f16,C5,2,16384,24,043a95da543ec4bf,1,1,0,-1,00000000,00000000,0,PASS
40,5,f16,C5,3,16384,24,a2a07be3cdb0b7a2,1,1,0,-1,00000000,00000000,0,PASS
40,5,f16,C5,4,16384,24,8f27335b0f7dc955,1,1,0,-1,00000000,00000000,0,PASS
40,6,f16,C5,2,4096,256,d266ae8f53f7bc22,1,1,0,-1,00000000,00000000,0,PASS
40,6,f16,C5,3,4096,256,023eadc5faf2f3cf,1,1,0,-1,00000000,00000000,0,PASS
40,6,f16,C5,4,4096,256,a94acea421134282,1,1,0,-1,00000000,00000000,0,PASS
41,0,f16,C5,2,16384,24,340e191e1247c79a,1,1,0,-1,00000000,00000000,0,PASS
41,0,f16,C5,3,16384,24,f309a97bfb34b462,1,1,0,-1,00000000,00000000,0,PASS
41,0,f16,C5,4,16384,24,58982e647ac9db71,1,1,0,-1,00000000,00000000,0,PASS
41,1,q8_0,C5,2,4096,1024,0b1ad08550c03853,1,1,0,-1,00000000,00000000,0,PASS
41,1,q8_0,C5,3,4096,1024,10f64ab2e2d1165e,1,1,0,-1,00000000,00000000,0,PASS
41,1,q8_0,C5,4,4096,1024,e162ef381f80cc21,1,1,0,-1,00000000,00000000,0,PASS
41,2,q8_0,C5,2,4096,512,0b1ad08550c03853,1,1,0,-1,00000000,00000000,0,PASS
41,2,q8_0,C5,3,4096,512,10f64ab2e2d1165e,1,1,0,-1,00000000,00000000,0,PASS
41,2,q8_0,C5,4,4096,512,e162ef381f80cc21,1,1,0,-1,00000000,00000000,0,PASS
41,3,q8_0,C5,2,1024,32768,17d26ccf804d4353,1,1,0,-1,00000000,00000000,0,PASS
41,3,q8_0,C5,3,1024,32768,67bc0428285edaa9,1,1,0,-1,00000000,00000000,0,PASS
41,3,q8_0,C5,4,1024,32768,3292d1e22d07d682,1,1,0,-1,00000000,00000000,0,PASS
41,4,q8_0,C5,2,8192,4096,44a19f9a9eac326e,1,1,0,-1,00000000,00000000,0,PASS
41,4,q8_0,C5,3,8192,4096,f19f98e4f096d8d4,1,1,0,-1,00000000,00000000,0,PASS
41,4,q8_0,C5,4,8192,4096,62aaa82f4031e7e0,1,1,0,-1,00000000,00000000,0,PASS
41,5,f16,C5,2,16384,24,40e5300de36b4226,1,1,0,-1,00000000,00000000,0,PASS
41,5,f16,C5,3,16384,24,09197f01240609b3,1,1,0,-1,00000000,00000000,0,PASS
41,5,f16,C5,4,16384,24,5472db754af6665d,1,1,0,-1,00000000,00000000,0,PASS
41,6,f16,C5,2,4096,256,b644e5c24aac43f0,1,1,0,-1,00000000,00000000,0,PASS
41,6,f16,C5,3,4096,256,741fb9d92bc139f0,1,1,0,-1,00000000,00000000,0,PASS
41,6,f16,C5,4,4096,256,d0efa731beba0329,1,1,0,-1,00000000,00000000,0,PASS
42,0,f16,C5,2,16384,24,175749cadf377ecf,1,1,0,-1,00000000,00000000,0,PASS
42,0,f16,C5,3,16384,24,840da740fd982ca1,1,1,0,-1,00000000,00000000,0,PASS
42,0,f16,C5,4,16384,24,3bf55f4fd09b01ba,1,1,0,-1,00000000,00000000,0,PASS
42,1,q8_0,C5,2,4096,1024,9b5ddc7f1166bacd,1,1,0,-1,00000000,00000000,0,PASS
42,1,q8_0,C5,3,4096,1024,a7f04b5888e3e828,1,1,0,-1,00000000,00000000,0,PASS
42,1,q8_0,C5,4,4096,1024,857e03600920ba07,1,1,0,-1,00000000,00000000,0,PASS
42,2,q8_0,C5,2,4096,512,9b5ddc7f1166bacd,1,1,0,-1,00000000,00000000,0,PASS
42,2,q8_0,C5,3,4096,512,a7f04b5888e3e828,1,1,0,-1,00000000,00000000,0,PASS
42,2,q8_0,C5,4,4096,512,857e03600920ba07,1,1,0,-1,00000000,00000000,0,PASS
42,3,q8_0,C5,2,1024,32768,fc095c4892628013,1,1,0,-1,00000000,00000000,0,PASS
42,3,q8_0,C5,3,1024,32768,b5f09cb650d4c058,1,1,0,-1,00000000,00000000,0,PASS
42,3,q8_0,C5,4,1024,32768,e19c5fc245e8770d,1,1,0,-1,00000000,00000000,0,PASS
42,4,q8_0,C5,2,8192,4096,caffc2e4e2029849,1,1,0,-1,00000000,00000000,0,PASS
42,4,q8_0,C5,3,8192,4096,7386720ba1d05c2c,1,1,0,-1,00000000,00000000,0,PASS
42,4,q8_0,C5,4,8192,4096,698b3d1b3aaa4413,1,1,0,-1,00000000,00000000,0,PASS
42,5,f16,C5,2,16384,24,ebdadea34a7c5a58,1,1,0,-1,00000000,00000000,0,PASS
42,5,f16,C5,3,16384,24,9b2d5c585c19206d,1,1,0,-1,00000000,00000000,0,PASS
42,5,f16,C5,4,16384,24,80d52be23ab186a5,1,1,0,-1,00000000,00000000,0,PASS
42,6,f16,C5,2,4096,256,317d2721834fa131,1,1,0,-1,00000000,00000000,0,PASS
42,6,f16,C5,3,4096,256,9580a3966c7fa1c9,1,1,0,-1,00000000,00000000,0,PASS
42,6,f16,C5,4,4096,256,7f03f3d5d4393c09,1,1,0,-1,00000000,00000000,0,PASS
