stratum,round,order_position,selector,layer,gpu_ms
0,4,1,0,21,0.249625
0,4,1,0,22,0.250417
0,4,1,0,23,0.251583
0,4,1,0,24,0.248958
0,4,1,0,25,0.249208
0,4,1,0,26,0.250333
0,4,1,0,27,0.249500
0,4,1,0,28,0.251375
0,4,1,0,29,0.249750
0,4,1,0,30,0.248792
0,4,1,0,31,0.248750
0,4,1,0,32,0.248875
0,4,1,0,33,0.415375
0,4,1,0,34,0.249458
0,4,1,0,35,0.251083
0,4,1,0,36,0.250000
0,4,1,0,37,0.250167
0,4,1,0,38,0.249833
0,4,1,0,39,0.253000
0,4,1,0,40,0.250333
0,4,1,0,41,0.250625
0,4,1,0,42,0.255208
0,4,2,2,0,0.248750
0,4,2,2,1,0.249375
0,4,2,2,2,0.250125
0,4,2,2,3,0.250750
0,4,2,2,4,0.251333
0,4,2,2,5,0.254792
0,4,2,2,6,0.252125
0,4,2,2,7,0.249750
0,4,2,2,8,0.249292
0,4,2,2,9,0.407250
0,4,2,2,10,0.250292
0,4,2,2,11,0.250417
0,4,2,2,12,0.250000
0,4,2,2,13,0.251167
0,4,2,2,14,0.250125
0,4,2,2,15,0.252417
0,4,2,2,16,0.250583
0,4,2,2,17,0.250042
0,4,2,2,18,0.251250
0,4,2,2,19,0.249250
0,4,2,2,20,0.248667
0,4,2,2,21,0.249500
0,4,2,2,22,0.250167
0,4,2,2,23,0.249458
0,4,2,2,24,0.249833
0,4,2,2,25,0.249500
0,4,2,2,26,0.248125
0,4,2,2,27,0.248875
0,4,2,2,28,0.409625
0,4,2,2,29,0.244333
0,4,2,2,30,0.249250
0,4,2,2,31,0.249250
0,4,2,2,32,0.250000
0,4,2,2,33,0.248917
0,4,2,2,34,0.249042
0,4,2,2,35,0.248875
0,4,2,2,36,0.249000
0,4,2,2,37,0.247083
0,4,2,2,38,0.247417
0,4,2,2,39,0.253750
0,4,2,2,40,0.250000
0,4,2,2,41,0.249500
0,4,2,2,42,0.250250
0,4,3,1,0,0.253750
0,4,3,1,1,0.252833
0,4,3,1,2,0.252458
0,4,3,1,3,0.252917
0,4,3,1,4,0.250458
0,4,3,1,5,0.248292
0,4,3,1,6,0.251625
0,4,3,1,7,0.273250
0,4,3,1,8,0.288083
0,4,3,1,9,0.253000
0,4,3,1,10,0.250292
0,4,3,1,11,0.254708
0,4,3,1,12,0.254625
0,4,3,1,13,0.253875
0,4,3,1,14,0.252458
0,4,3,1,15,0.253000
0,4,3,1,16,0.252000
0,4,3,1,17,0.253167
0,4,3,1,18,0.253250
0,4,3,1,19,0.251250
0,4,3,1,20,0.253083
0,4,3,1,21,0.253750
0,4,3,1,22,0.254083
0,4,3,1,23,0.412625
0,4,3,1,24,0.245000
0,4,3,1,25,0.254458
0,4,3,1,26,0.251000
0,4,3,1,27,0.252583
0,4,3,1,28,0.252958
0,4,3,1,29,0.254125
0,4,3,1,30,0.255792
0,4,3,1,31,0.252583
0,4,3,1,32,0.251000
0,4,3,1,33,0.252958
0,4,3,1,34,0.251500
0,4,3,1,35,0.253000
0,4,3,1,36,0.253125
0,4,3,1,37,0.252208
0,4,3,1,38,0.252417
0,4,3,1,39,0.251875
0,4,3,1,40,0.256125
0,4,3,1,41,0.256542
0,4,3,1,42,0.439250
0,4,4,32,0,0.357375
0,4,4,32,1,0.371000
0,4,4,32,2,0.368792
0,4,4,32,3,0.370000
0,4,4,32,4,0.366875
0,4,4,32,5,0.353875
0,4,4,32,6,0.369250
0,4,4,32,7,0.369083
0,4,4,32,8,0.370833
0,4,4,32,9,0.367625
0,4,4,32,10,0.371708
0,4,4,32,11,0.370708
0,4,4,32,12,0.369792
0,4,4,32,13,0.370250
0,4,4,32,14,0.527417
0,4,4,32,15,0.370375
0,4,4,32,16,0.369500
0,4,4,32,17,0.367167
0,4,4,32,18,0.366667
0,4,4,32,19,0.368625
0,4,4,32,20,0.368500
0,4,4,32,21,0.370333
0,4,4,32,22,0.368958
0,4,4,32,23,0.366750
0,4,4,32,24,0.370250
0,4,4,32,25,0.369583
0,4,4,32,26,0.370875
0,4,4,32,27,0.368917
0,4,4,32,28,0.363833
0,4,4,32,29,0.370125
0,4,4,32,30,0.369917
0,4,4,32,31,0.369833
0,4,4,32,32,0.365500
0,4,4,32,33,0.369500
0,4,4,32,34,0.371000
0,4,4,32,35,0.370958
0,4,4,32,36,0.371208
0,4,4,32,37,0.367000
0,4,4,32,38,0.363250
0,4,4,32,39,0.370375
0,4,4,32,40,0.370250
0,4,4,32,41,0.371917
0,4,4,32,42,0.367125
0,5,0,0,0,0.248500
0,5,0,0,1,0.249500
0,5,0,0,2,0.250667
0,5,0,0,3,0.249875
0,5,0,0,4,0.249042
0,5,0,0,5,0.246583
0,5,0,0,6,0.248625
0,5,0,0,7,0.249792
0,5,0,0,8,0.248375
0,5,0,0,9,0.249500
0,5,0,0,10,0.249875
0,5,0,0,11,0.250458
0,5,0,0,12,0.249792
0,5,0,0,13,0.249125
0,5,0,0,14,0.250000
0,5,0,0,15,0.248958
0,5,0,0,16,0.250708
0,5,0,0,17,0.250375
0,5,0,0,18,0.249500
0,5,0,0,19,0.250208
0,5,0,0,20,0.248625
0,5,0,0,21,0.248708
0,5,0,0,22,0.249500
0,5,0,0,23,0.252125
0,5,0,0,24,0.250167
0,5,0,0,25,0.251542
0,5,0,0,26,0.250500
0,5,0,0,27,0.249625
0,5,0,0,28,0.250958
0,5,0,0,29,0.250625
0,5,0,0,30,0.247708
0,5,0,0,31,0.249875
0,5,0,0,32,0.249375
0,5,0,0,33,0.250292
0,5,0,0,34,0.249250
0,5,0,0,35,0.250917
0,5,0,0,36,0.249500
0,5,0,0,37,0.249292
0,5,0,0,38,0.249875
0,5,0,0,39,0.249125
0,5,0,0,40,0.250250
0,5,0,0,41,0.249583
0,5,0,0,42,0.250708
0,5,1,128,0,0.815500
0,5,1,128,1,0.817000
0,5,1,128,2,0.815208
0,5,1,128,3,0.813833
0,5,1,128,4,0.815625
0,5,1,128,5,0.809000
0,5,1,128,6,0.815250
0,5,1,128,7,0.816125
0,5,1,128,8,0.818583
0,5,1,128,9,0.814000
0,5,1,128,10,0.814583
0,5,1,128,11,0.814375
0,5,1,128,12,0.814375
0,5,1,128,13,0.814708
0,5,1,128,14,0.815292
0,5,1,128,15,0.814750
0,5,1,128,16,0.815250
0,5,1,128,17,0.815292
0,5,1,128,18,0.814875
0,5,1,128,19,0.814750
0,5,1,128,20,0.814542
0,5,1,128,21,0.815000
0,5,1,128,22,0.814958
0,5,1,128,23,0.814792
0,5,1,128,24,0.815417
0,5,1,128,25,0.817208
0,5,1,128,26,0.817792
0,5,1,128,27,0.815250
0,5,1,128,28,0.814500
0,5,1,128,29,0.814875
0,5,1,128,30,0.815000
0,5,1,128,31,0.814625
0,5,1,128,32,0.814500
0,5,1,128,33,0.814333
0,5,1,128,34,0.815125
0,5,1,128,35,0.815417
0,5,1,128,36,0.814917
0,5,1,128,37,0.816333
0,5,1,128,38,0.814833
0,5,1,128,39,0.813875
0,5,1,128,40,0.815250
0,5,1,128,41,0.815083
0,5,1,128,42,0.814208
0,5,2,32,0,0.368125
0,5,2,32,1,0.369000
0,5,2,32,2,0.370375
0,5,2,32,3,0.368292
0,5,2,32,4,0.367750
0,5,2,32,5,0.347458
0,5,2,32,6,0.366625
0,5,2,32,7,0.368250
0,5,2,32,8,0.368292
0,5,2,32,9,0.370625
0,5,2,32,10,0.367375
0,5,2,32,11,0.371000
0,5,2,32,12,0.369958
0,5,2,32,13,0.370208
0,5,2,32,14,0.369500
0,5,2,32,15,0.367375
0,5,2,32,16,0.367542
0,5,2,32,17,0.369083
0,5,2,32,18,0.369375
0,5,2,32,19,0.369417
0,5,2,32,20,0.369500
0,5,2,32,21,0.369000
0,5,2,32,22,0.370583
0,5,2,32,23,0.367375
0,5,2,32,24,0.370208
0,5,2,32,25,0.368958
0,5,2,32,26,0.359000
0,5,2,32,27,0.369542
0,5,2,32,28,0.369042
0,5,2,32,29,0.369375
0,5,2,32,30,0.359583
0,5,2,32,31,0.371000
0,5,2,32,32,0.368000
0,5,2,32,33,0.364500
0,5,2,32,34,0.366500
0,5,2,32,35,0.366000
0,5,2,32,36,0.365083
0,5,2,32,37,0.368458
0,5,2,32,38,0.369625
0,5,2,32,39,0.364875
0,5,2,32,40,0.370875
0,5,2,32,41,0.366250
0,5,2,32,42,0.369750
0,5,3,1,0,0.254542
0,5,3,1,1,0.253292
0,5,3,1,2,0.252750
0,5,3,1,3,0.253625
0,5,3,1,4,0.253750
0,5,3,1,5,0.246208
0,5,3,1,6,0.251917
0,5,3,1,7,0.253375
0,5,3,1,8,0.253292
0,5,3,1,9,0.252042
0,5,3,1,10,0.253208
0,5,3,1,11,0.252417
0,5,3,1,12,0.253208
0,5,3,1,13,0.249750
0,5,3,1,14,0.252250
0,5,3,1,15,0.252000
0,5,3,1,16,0.251583
0,5,3,1,17,0.252750
0,5,3,1,18,0.252417
0,5,3,1,19,0.249125
0,5,3,1,20,0.251708
0,5,3,1,21,0.250458
0,5,3,1,22,0.252833
0,5,3,1,23,0.253125
0,5,3,1,24,0.253000
0,5,3,1,25,0.253000
0,5,3,1,26,0.253458
0,5,3,1,27,0.252708
0,5,3,1,28,0.253000
0,5,3,1,29,0.251458
0,5,3,1,30,0.251875
0,5,3,1,31,0.252042
0,5,3,1,32,0.250708
0,5,3,1,33,0.252958
0,5,3,1,34,0.252250
0,5,3,1,35,0.250958
0,5,3,1,36,0.251083
0,5,3,1,37,0.252875
0,5,3,1,38,0.251250
0,5,3,1,39,0.252250
0,5,3,1,40,0.252250
0,5,3,1,41,0.252417
0,5,3,1,42,0.252750
0,5,4,2,0,0.250083
0,5,4,2,1,0.249000
0,5,4,2,2,0.248792
0,5,4,2,3,0.249125
0,5,4,2,4,0.249083
0,5,4,2,5,0.246250
0,5,4,2,6,0.249375
0,5,4,2,7,0.249833
0,5,4,2,8,0.249375
0,5,4,2,9,0.247875
0,5,4,2,10,0.250125
0,5,4,2,11,0.251125
0,5,4,2,12,0.249125
0,5,4,2,13,0.248417
0,5,4,2,14,0.248417
0,5,4,2,15,0.248750
0,5,4,2,16,0.248500
0,5,4,2,17,0.249333
0,5,4,2,18,0.249750
0,5,4,2,19,0.248667
0,5,4,2,20,0.249458
0,5,4,2,21,0.249417
0,5,4,2,22,0.249583
0,5,4,2,23,0.252125
0,5,4,2,24,0.252583
0,5,4,2,25,0.252958
0,5,4,2,26,0.250000
0,5,4,2,27,0.249500
0,5,4,2,28,0.250042
0,5,4,2,29,0.250000
0,5,4,2,30,0.248292
0,5,4,2,31,0.248667
0,5,4,2,32,0.249500
0,5,4,2,33,0.248875
0,5,4,2,34,0.248458
0,5,4,2,35,0.249250
0,5,4,2,36,0.249375
0,5,4,2,37,0.249875
0,5,4,2,38,0.249500
0,5,4,2,39,0.249708
0,5,4,2,40,0.248375
0,5,4,2,41,0.249250
0,5,4,2,42,0.250250
0,6,0,2,0,0.249917
0,6,0,2,1,0.249750
0,6,0,2,2,0.248792
0,6,0,2,3,0.248583
0,6,0,2,4,0.249167
0,6,0,2,5,0.247208
0,6,0,2,6,0.248625
0,6,0,2,7,0.249542
0,6,0,2,8,0.249333
0,6,0,2,9,0.248375
0,6,0,2,10,0.249250
0,6,0,2,11,0.248375
0,6,0,2,12,0.249042
0,6,0,2,13,0.249750
0,6,0,2,14,0.249417
0,6,0,2,15,0.247833
0,6,0,2,16,0.249917
0,6,0,2,17,0.249917
0,6,0,2,18,0.249917
0,6,0,2,19,0.248750
0,6,0,2,20,0.250500
0,6,0,2,21,0.248750
0,6,0,2,22,0.248167
0,6,0,2,23,0.249250
0,6,0,2,24,0.249125
0,6,0,2,25,0.250125
0,6,0,2,26,0.249042
0,6,0,2,27,0.250083
0,6,0,2,28,0.248500
0,6,0,2,29,0.249250
0,6,0,2,30,0.248667
0,6,0,2,31,0.246750
0,6,0,2,32,0.249167
0,6,0,2,33,0.250583
0,6,0,2,34,0.247750
0,6,0,2,35,0.248542
0,6,0,2,36,0.247417
0,6,0,2,37,0.249792
0,6,0,2,38,0.250875
0,6,0,2,39,0.248875
0,6,0,2,40,0.249125
0,6,0,2,41,0.248750
0,6,0,2,42,0.249875
0,6,1,0,0,0.249750
0,6,1,0,1,0.249708
0,6,1,0,2,0.249500
0,6,1,0,3,0.250000
0,6,1,0,4,0.250333
0,6,1,0,5,0.244625
0,6,1,0,6,0.248875
0,6,1,0,7,0.248625
0,6,1,0,8,0.250667
0,6,1,0,9,0.249125
0,6,1,0,10,0.250125
0,6,1,0,11,0.250500
0,6,1,0,12,0.250208
0,6,1,0,13,0.249125
0,6,1,0,14,0.250375
0,6,1,0,15,0.249625
0,6,1,0,16,0.249000
0,6,1,0,17,0.249875
0,6,1,0,18,0.250417
0,6,1,0,19,0.254542
0,6,1,0,20,0.252250
0,6,1,0,21,0.252792
0,6,1,0,22,0.251083
0,6,1,0,23,0.249000
0,6,1,0,24,0.249333
0,6,1,0,25,0.249083
0,6,1,0,26,0.249375
0,6,1,0,27,0.249500
0,6,1,0,28,0.249625
0,6,1,0,29,0.249000
0,6,1,0,30,0.250750
0,6,1,0,31,0.248917
0,6,1,0,32,0.250250
0,6,1,0,33,0.249292
0,6,1,0,34,0.249125
0,6,1,0,35,0.250083
0,6,1,0,36,0.249083
0,6,1,0,37,0.249083
0,6,1,0,38,0.250250
0,6,1,0,39,0.250042
0,6,1,0,40,0.249250
0,6,1,0,41,0.249250
0,6,1,0,42,0.250375
0,6,2,128,0,0.814625
0,6,2,128,1,0.815083
0,6,2,128,2,0.815125
0,6,2,128,3,0.814292
0,6,2,128,4,0.815083
0,6,2,128,5,0.807792
0,6,2,128,6,0.814792
0,6,2,128,7,0.814958
0,6,2,128,8,0.816750
0,6,2,128,9,0.815000
0,6,2,128,10,0.813500
0,6,2,128,11,0.814750
0,6,2,128,12,0.814500
0,6,2,128,13,0.815125
0,6,2,128,14,0.816000
0,6,2,128,15,0.814917
0,6,2,128,16,0.815000
0,6,2,128,17,0.814625
0,6,2,128,18,0.814958
0,6,2,128,19,0.815208
0,6,2,128,20,0.813833
0,6,2,128,21,0.815625
0,6,2,128,22,0.814625
0,6,2,128,23,0.817500
0,6,2,128,24,0.820000
0,6,2,128,25,0.813875
0,6,2,128,26,0.816250
0,6,2,128,27,0.814833
0,6,2,128,28,0.816208
0,6,2,128,29,0.815250
0,6,2,128,30,0.814792
0,6,2,128,31,0.814750
0,6,2,128,32,0.815583
0,6,2,128,33,0.813875
0,6,2,128,34,0.815125
0,6,2,128,35,0.815333
0,6,2,128,36,0.814542
0,6,2,128,37,0.815000
0,6,2,128,38,0.815125
0,6,2,128,39,0.815292
0,6,2,128,40,0.815542
0,6,2,128,41,0.814125
0,6,2,128,42,0.815292
0,6,3,32,0,0.370000
0,6,3,32,1,0.369708
0,6,3,32,2,0.367792
0,6,3,32,3,0.369417
0,6,3,32,4,0.367125
0,6,3,32,5,0.351250
0,6,3,32,6,0.363583
0,6,3,32,7,0.370500
0,6,3,32,8,0.368958
0,6,3,32,9,0.369792
0,6,3,32,10,0.363667
0,6,3,32,11,0.369583
0,6,3,32,12,0.371083
0,6,3,32,13,0.367750
0,6,3,32,14,0.369750
0,6,3,32,15,0.369875
0,6,3,32,16,0.371042
0,6,3,32,17,0.370625
0,6,3,32,18,0.369333
0,6,3,32,19,0.370250
0,6,3,32,20,0.366333
0,6,3,32,21,0.361500
0,6,3,32,22,0.363750
0,6,3,32,23,0.368208
0,6,3,32,24,0.369250
0,6,3,32,25,0.366042
0,6,3,32,26,0.370625
0,6,3,32,27,0.369667
0,6,3,32,28,0.373125
0,6,3,32,29,0.372500
0,6,3,32,30,0.368750
0,6,3,32,31,0.370000
0,6,3,32,32,0.362167
0,6,3,32,33,0.368875
0,6,3,32,34,0.368750
0,6,3,32,35,0.369125
0,6,3,32,36,0.365125
0,6,3,32,37,0.368375
0,6,3,32,38,0.369000
0,6,3,32,39,0.370417
0,6,3,32,40,0.369708
0,6,3,32,41,0.369625
0,6,3,32,42,0.370417
0,6,4,1,0,0.252958
0,6,4,1,1,0.252500
0,6,4,1,2,0.252833
0,6,4,1,3,0.253000
0,6,4,1,4,0.253208
0,6,4,1,5,0.246333
0,6,4,1,6,0.252000
0,6,4,1,7,0.254000
0,6,4,1,8,0.252375
0,6,4,1,9,0.269125
0,6,4,1,10,0.253333
0,6,4,1,11,0.260750
0,6,4,1,12,0.253250
0,6,4,1,13,0.250375
0,6,4,1,14,0.252542
0,6,4,1,15,0.252625
0,6,4,1,16,0.252583
0,6,4,1,17,0.252875
0,6,4,1,18,0.252875
0,6,4,1,19,0.251292
0,6,4,1,20,0.252333
0,6,4,1,21,0.253125
0,6,4,1,22,0.251833
0,6,4,1,23,0.251750
0,6,4,1,24,0.252958
0,6,4,1,25,0.251875
0,6,4,1,26,0.251750
0,6,4,1,27,0.253167
0,6,4,1,28,0.252333
0,6,4,1,29,0.253000
0,6,4,1,30,0.252542
0,6,4,1,31,0.252792
0,6,4,1,32,0.252708
0,6,4,1,33,0.253667
0,6,4,1,34,0.253125
0,6,4,1,35,0.253125
0,6,4,1,36,0.251042
0,6,4,1,37,0.253083
0,6,4,1,38,0.249250
0,6,4,1,39,0.251708
0,6,4,1,40,0.253833
0,6,4,1,41,0.251542
0,6,4,1,42,0.252750
0,7,0,1,0,0.253417
0,7,0,1,1,0.251375
0,7,0,1,2,0.252125
0,7,0,1,3,0.251750
0,7,0,1,4,0.252375
0,7,0,1,5,0.248542
0,7,0,1,6,0.253042
0,7,0,1,7,0.252750
0,7,0,1,8,0.254292
0,7,0,1,9,0.253208
0,7,0,1,10,0.250333
0,7,0,1,11,0.251167
0,7,0,1,12,0.252750
0,7,0,1,13,0.253167
0,7,0,1,14,0.252167
0,7,0,1,15,0.252083
0,7,0,1,16,0.251667
0,7,0,1,17,0.253375
0,7,0,1,18,0.254875
0,7,0,1,19,0.255750
0,7,0,1,20,0.252667
0,7,0,1,21,0.252250
0,7,0,1,22,0.251708
0,7,0,1,23,0.250500
0,7,0,1,24,0.252250
0,7,0,1,25,0.252125
0,7,0,1,26,0.252667
0,7,0,1,27,0.252708
0,7,0,1,28,0.253625
0,7,0,1,29,0.252375
0,7,0,1,30,0.254000
0,7,0,1,31,0.252625
0,7,0,1,32,0.251125
0,7,0,1,33,0.251583
0,7,0,1,34,0.254000
0,7,0,1,35,0.251875
0,7,0,1,36,0.253417
0,7,0,1,37,0.253792
0,7,0,1,38,0.251167
0,7,0,1,39,0.252125
0,7,0,1,40,0.252375
0,7,0,1,41,0.253625
0,7,0,1,42,0.252375
0,7,1,2,0,0.248833
0,7,1,2,1,0.249042
0,7,1,2,2,0.249375
0,7,1,2,3,0.250125
0,7,1,2,4,0.249750
0,7,1,2,5,0.244750
0,7,1,2,6,0.249625
0,7,1,2,7,0.248875
0,7,1,2,8,0.249708
0,7,1,2,9,0.248500
0,7,1,2,10,0.250000
0,7,1,2,11,0.248375
0,7,1,2,12,0.249500
0,7,1,2,13,0.249875
0,7,1,2,14,0.248375
0,7,1,2,15,0.248958
0,7,1,2,16,0.250000
0,7,1,2,17,0.249000
0,7,1,2,18,0.249125
0,7,1,2,19,0.248583
0,7,1,2,20,0.280292
0,7,1,2,21,0.244083
0,7,1,2,22,0.249375
0,7,1,2,23,0.249792
0,7,1,2,24,0.249125
0,7,1,2,25,0.248958
0,7,1,2,26,0.249625
0,7,1,2,27,0.250250
0,7,1,2,28,0.249875
0,7,1,2,29,0.248917
0,7,1,2,30,0.248500
0,7,1,2,31,0.249542
0,7,1,2,32,0.247833
0,7,1,2,33,0.247792
0,7,1,2,34,0.249125
0,7,1,2,35,0.250208
0,7,1,2,36,0.250208
0,7,1,2,37,0.248750
0,7,1,2,38,0.249500
0,7,1,2,39,0.249750
0,7,1,2,40,0.248500
0,7,1,2,41,0.249292
0,7,1,2,42,0.248875
0,7,2,0,0,0.249500
0,7,2,0,1,0.249542
0,7,2,0,2,0.250375
0,7,2,0,3,0.249000
0,7,2,0,4,0.250250
0,7,2,0,5,0.244375
0,7,2,0,6,0.248125
0,7,2,0,7,0.249875
0,7,2,0,8,0.252708
0,7,2,0,9,0.254417
0,7,2,0,10,0.251333
0,7,2,0,11,0.249125
0,7,2,0,12,0.250375
0,7,2,0,13,0.249250
0,7,2,0,14,0.249250
0,7,2,0,15,0.248875
0,7,2,0,16,0.249292
0,7,2,0,17,0.249625
0,7,2,0,18,0.248042
0,7,2,0,19,0.248333
0,7,2,0,20,0.249500
0,7,2,0,21,0.250417
0,7,2,0,22,0.250125
0,7,2,0,23,0.248958
0,7,2,0,24,0.248042
0,7,2,0,25,0.250500
0,7,2,0,26,0.249833
0,7,2,0,27,0.250000
0,7,2,0,28,0.250000
0,7,2,0,29,0.250167
0,7,2,0,30,0.249750
0,7,2,0,31,0.249875
0,7,2,0,32,0.249167
0,7,2,0,33,0.248125
0,7,2,0,34,0.250875
0,7,2,0,35,0.301625
0,7,2,0,36,0.490292
0,7,2,0,37,0.249500
0,7,2,0,38,0.249875
0,7,2,0,39,0.250625
0,7,2,0,40,0.250500
0,7,2,0,41,0.249500
0,7,2,0,42,0.250458
0,7,3,128,0,0.813875
0,7,3,128,1,0.814583
0,7,3,128,2,0.815292
0,7,3,128,3,0.988000
0,7,3,128,4,0.808333
0,7,3,128,5,0.813000
0,7,3,128,6,0.816583
0,7,3,128,7,0.815333
0,7,3,128,8,0.816417
0,7,3,128,9,0.814750
0,7,3,128,10,0.814833
0,7,3,128,11,0.965167
0,7,3,128,12,0.816083
0,7,3,128,13,0.815500
0,7,3,128,14,0.815125
0,7,3,128,15,0.816375
0,7,3,128,16,0.815000
0,7,3,128,17,0.814458
0,7,3,128,18,0.818792
0,7,3,128,19,0.958917
0,7,3,128,20,0.814875
0,7,3,128,21,0.814083
0,7,3,128,22,0.816958
0,7,3,128,23,0.815000
0,7,3,128,24,0.816583
0,7,3,128,25,0.815250
0,7,3,128,26,0.814958
0,7,3,128,27,0.971417
0,7,3,128,28,0.807375
0,7,3,128,29,0.814792
0,7,3,128,30,0.814583
0,7,3,128,31,0.814542
0,7,3,128,32,0.815417
0,7,3,128,33,0.814417
0,7,3,128,34,0.814250
0,7,3,128,35,0.974625
0,7,3,128,36,0.804083
0,7,3,128,37,0.814292
0,7,3,128,38,0.815458
0,7,3,128,39,0.814000
0,7,3,128,40,0.814375
0,7,3,128,41,0.815583
0,7,3,128,42,0.814875
0,7,4,32,0,0.369125
0,7,4,32,1,0.522250
0,7,4,32,2,0.369667
0,7,4,32,3,0.368542
0,7,4,32,4,0.368625
0,7,4,32,5,0.350875
0,7,4,32,6,0.370208
0,7,4,32,7,0.368000
0,7,4,32,8,0.369167
0,7,4,32,9,0.368667
0,7,4,32,10,0.369750
0,7,4,32,11,0.368458
0,7,4,32,12,0.369458
0,7,4,32,13,0.371625
0,7,4,32,14,0.372833
0,7,4,32,15,0.354125
0,7,4,32,16,0.532875
0,7,4,32,17,0.369750
0,7,4,32,18,0.363625
0,7,4,32,19,0.369958
0,7,4,32,20,0.369000
0,7,4,32,21,0.369792
0,7,4,32,22,0.366000
0,7,4,32,23,0.371125
0,7,4,32,24,0.369917
0,7,4,32,25,0.370917
0,7,4,32,26,0.369000
0,7,4,32,27,0.369125
0,7,4,32,28,0.370875
0,7,4,32,29,0.369000
0,7,4,32,30,0.369125
0,7,4,32,31,0.524542
0,7,4,32,32,0.366625
0,7,4,32,33,0.368792
0,7,4,32,34,0.369375
0,7,4,32,35,0.372000
0,7,4,32,36,0.371250
0,7,4,32,37,0.350083
0,7,4,32,38,0.370375
0,7,4,32,39,0.357000
0,7,4,32,40,0.368375
0,7,4,32,41,0.370750
0,7,4,32,42,0.370750
0,8,0,32,0,0.369542
0,8,0,32,1,0.369500
0,8,0,32,2,0.368708
0,8,0,32,3,0.523875
0,8,0,32,4,0.367833
0,8,0,32,5,0.365667
0,8,0,32,6,0.368792
0,8,0,32,7,0.370625
0,8,0,32,8,0.366375
0,8,0,32,9,0.368750
0,8,0,32,10,0.370875
0,8,0,32,11,0.371000
0,8,0,32,12,0.369458
0,8,0,32,13,0.368167
0,8,0,32,14,0.369125
0,8,0,32,15,0.368792
0,8,0,32,16,0.369958
0,8,0,32,17,0.370292
0,8,0,32,18,0.537250
0,8,0,32,19,0.348792
0,8,0,32,20,0.368375
0,8,0,32,21,0.370250
0,8,0,32,22,0.370000
0,8,0,32,23,0.368000
0,8,0,32,24,0.369875
0,8,0,32,25,0.371250
0,8,0,32,26,0.371000
0,8,0,32,27,0.371000
0,8,0,32,28,0.370250
0,8,0,32,29,0.371250
0,8,0,32,30,0.368750
0,8,0,32,31,0.369417
0,8,0,32,32,0.369542
0,8,0,32,33,0.353750
0,8,0,32,34,0.353375
0,8,0,32,35,0.371250
0,8,0,32,36,0.443125
0,8,0,32,37,0.369708
0,8,0,32,38,0.366500
0,8,0,32,39,0.371208
0,8,0,32,40,0.370833
0,8,0,32,41,0.367500
0,8,0,32,42,0.368250
0,8,1,1,0,0.253792
0,8,1,1,1,0.253875
0,8,1,1,2,0.251500
0,8,1,1,3,0.253083
0,8,1,1,4,0.255458
0,8,1,1,5,0.250917
0,8,1,1,6,0.251208
0,8,1,1,7,0.414417
0,8,1,1,8,0.254458
0,8,1,1,9,0.253250
0,8,1,1,10,0.250500
0,8,1,1,11,0.252917
0,8,1,1,12,0.252250
0,8,1,1,13,0.253000
0,8,1,1,14,0.250667
0,8,1,1,15,0.251625
0,8,1,1,16,0.253125
0,8,1,1,17,0.251375
0,8,1,1,18,0.252375
0,8,1,1,19,0.253292
0,8,1,1,20,0.250708
0,8,1,1,21,0.252625
0,8,1,1,22,0.253667
0,8,1,1,23,0.253458
0,8,1,1,24,0.252625
0,8,1,1,25,0.253375
0,8,1,1,26,0.365833
0,8,1,1,27,0.253875
0,8,1,1,28,0.252750
0,8,1,1,29,0.252000
0,8,1,1,30,0.252625
0,8,1,1,31,0.252042
0,8,1,1,32,0.252958
0,8,1,1,33,0.252250
0,8,1,1,34,0.253875
0,8,1,1,35,0.252500
0,8,1,1,36,0.252292
0,8,1,1,37,0.254083
0,8,1,1,38,0.250625
0,8,1,1,39,0.249625
0,8,1,1,40,0.253125
0,8,1,1,41,0.252792
0,8,1,1,42,0.252250
0,8,2,2,0,0.249625
0,8,2,2,1,0.248500
0,8,2,2,2,0.406500
0,8,2,2,3,0.242042
0,8,2,2,4,0.248750
0,8,2,2,5,0.248458
0,8,2,2,6,0.248583
0,8,2,2,7,0.248958
0,8,2,2,8,0.248708
0,8,2,2,9,0.249125
0,8,2,2,10,0.250417
0,8,2,2,11,0.249750
0,8,2,2,12,0.249375
0,8,2,2,13,0.247833
0,8,2,2,14,0.248792
0,8,2,2,15,0.250125
0,8,2,2,16,0.249500
0,8,2,2,17,0.249125
0,8,2,2,18,0.249042
0,8,2,2,19,0.249375
0,8,2,2,20,0.250375
0,8,2,2,21,0.248208
0,8,2,2,22,0.409125
0,8,2,2,23,0.251000
0,8,2,2,24,0.251708
0,8,2,2,25,0.249875
0,8,2,2,26,0.249542
0,8,2,2,27,0.248500
0,8,2,2,28,0.248917
0,8,2,2,29,0.250042
0,8,2,2,30,0.249458
0,8,2,2,31,0.249875
0,8,2,2,32,0.249500
0,8,2,2,33,0.248875
0,8,2,2,34,0.248792
0,8,2,2,35,0.249167
0,8,2,2,36,0.248375
0,8,2,2,37,0.249875
0,8,2,2,38,0.250208
0,8,2,2,39,0.250625
0,8,2,2,40,0.249042
0,8,2,2,41,0.248667
0,8,2,2,42,0.405125
0,8,3,0,0,0.249833
0,8,3,0,1,0.270458
0,8,3,0,2,0.249625
0,8,3,0,3,0.250375
0,8,3,0,4,0.249250
0,8,3,0,5,0.247500
